Generation ID,Maximum Fitness,Minimum Fitness,Average Fitness,Champion Complexity,Maximum Complexity,Minimum Complexity,Average Complexity,Number of Species
586,13196,1031,6031,3337,3747,1455,2397,64
587,13196,501,6383,3337,3783,1455,2394,63
588,13196,910,6614,3337,3732,1455,2395,64
589,13196,809,6065,3337,3736,1455,2394,64
590,13196,588,6399,3337,3776,1455,2393,61
591,13196,1031,6263,3337,3749,1455,2395,64
592,13196,1031,6227,3337,3764,1455,2394,63
593,13196,1008,6375,3337,3737,1455,2393,61
594,13196,1031,6492,3337,3764,1455,2395,63
595,13196,996,6372,3337,3758,1455,2395,62
596,13196,887,6287,3337,3767,1455,2395,62
597,13196,1018,6569,3337,3773,1455,2408,68
598,13196,1031,6203,3337,3763,1455,2407,67
599,13196,1031,6423,3337,3747,1455,2408,67
600,13196,1031,6071,3337,3740,1455,2364,64
601,13196,1031,6537,3337,3740,1455,2362,63
602,13196,1026,6254,3337,3739,1455,2363,63
603,13196,1287,6364,3337,3754,1455,2361,62
604,13196,706,6861,3337,3761,1455,2363,63
605,13196,1018,6048,3337,3733,1455,2359,64
606,13196,765,6218,3337,3744,1455,2383,61
607,13196,867,6047,3337,3737,1455,2421,62
608,13196,1007,6480,3337,3782,1455,2420,63
609,13196,132,5865,3337,3769,1455,2423,62
610,13196,1031,6267,3337,3742,1455,2421,61
611,13196,1031,6743,3337,3742,1455,2365,64
612,13196,987,6223,3337,3739,1455,2363,63
613,13196,793,6313,3337,3745,1455,2363,63
614,13196,1027,5950,3337,3757,1455,2365,62
615,13196,1031,6718,3337,3758,1455,2363,62
616,13196,1031,6366,3337,3764,1455,2363,64
617,13196,851,6135,3337,3763,1455,2365,64
618,13196,1031,6269,3337,3784,1455,2366,62
619,13196,1031,6557,3337,3754,1455,2364,64
620,13196,1031,6778,3337,3770,1455,2362,64
621,13196,1031,6313,3337,3743,1455,2365,63
622,13196,1031,6292,3337,3783,1455,2363,63
623,13196,987,7118,3337,3732,1455,2326,63
624,13196,890,6277,3337,3782,1455,2327,63
625,13196,1031,5801,3337,3759,1455,2327,63
626,13196,1031,6182,3337,3750,1455,2325,63
627,13196,377,6232,3337,3743,1455,2327,62
628,13196,668,6362,3337,3766,1455,2323,62
629,13196,1031,6387,3337,3761,1455,2385,62
630,13196,1031,5921,3337,3770,1455,2386,62
631,13196,1031,6584,3337,3747,1455,2382,61
632,13196,701,6125,3337,3748,1455,2384,64
633,13196,806,6700,3337,3748,1455,2384,63
634,13196,1031,6616,3337,3743,1455,2384,64
635,13196,1002,5658,3337,3741,1455,2384,64
636,13196,1031,6786,3337,3769,1455,2385,63
637,13196,1323,6344,3337,3770,1455,2308,64
638,13196,735,6346,3337,3759,1455,2307,62
639,13196,1031,6063,3337,3728,1455,2307,63
640,13196,985,6184,3337,3758,1455,2321,60
641,13196,1031,6260,3337,3761,1455,2321,58
642,13196,1031,6093,3337,3760,1455,2317,60
643,13196,1031,6644,3337,4236,1455,2442,59
644,13196,981,6179,3337,4198,1455,2479,58
645,13196,1021,6169,3337,4189,1455,2463,60
646,13196,1031,5919,3337,4195,1455,2461,58
647,13196,1031,6691,3337,4231,1455,2462,60
648,13196,1031,6761,3337,4204,1455,2459,60
649,13196,1031,6491,3337,4205,1455,2460,57
650,13196,1031,6095,3337,4176,1455,2460,59
651,13196,1031,6142,3337,4226,1455,2462,60
652,13196,1031,6374,3337,4196,1455,2462,58
653,13196,477,6228,3337,4215,1455,2461,58
654,13196,1013,6375,3337,4188,1455,2459,59
655,13196,1031,5820,3337,4211,1455,2462,58
656,13196,1031,6341,3337,4211,1455,2460,59
657,13196,1031,6271,3337,4218,1455,2462,57
658,13196,765,6045,3337,4219,1455,2459,60
659,13196,165,6036,3337,4204,1455,2460,58
660,13196,981,5967,3337,4213,1455,2532,55
661,13196,1270,6319,3337,4210,1455,2452,54
662,13196,1031,6255,3337,4238,1455,2453,55
663,13196,1004,5853,3337,4229,1455,2451,56
664,13196,1031,6182,3337,4205,1455,2451,56
665,13196,574,5756,3337,4228,1455,2453,55
666,13196,1007,6505,3337,4218,1455,2453,55
667,13196,1031,6169,3337,4217,1455,2470,56
668,13196,1287,5823,3337,4222,1455,2571,55
669,13196,1031,5956,3337,4234,1455,2522,52
670,13185,1031,6209,1903,4215,1455,2533,55
671,13196,1033,6296,3337,4215,1455,2521,56
672,13196,1008,5869,3337,4226,1455,2560,56
673,13196,701,6395,3337,4183,1455,2563,59
674,13196,765,6648,3337,4213,1455,2567,59
675,13185,1031,5895,1903,4210,1455,2566,59
676,13196,503,5942,3337,4201,1455,2564,58
677,13196,1031,6024,3337,4244,1455,2566,60
678,13196,1017,5632,3337,4219,1455,2564,59
679,13196,1018,6301,3337,4192,1455,2564,60
680,13196,1031,5901,3337,4202,1455,2565,60
681,13196,970,6639,3337,4210,1455,2563,58
682,13196,1031,6190,3337,4205,1455,2564,57
683,13196,1031,6006,3337,4189,1455,2562,58
684,13196,1031,5880,3337,4230,1455,2606,59
685,13196,1031,6150,3337,4230,1455,2607,58
686,13196,1031,6665,3337,4231,1455,2618,61
687,13196,1031,6018,3337,4211,1455,2603,59
688,13196,1031,6285,3337,4209,1455,2597,55
689,13196,918,6021,3337,4234,1455,2554,51
690,13196,827,6006,3337,4208,1455,2580,52
691,13196,500,6603,3337,4258,1455,2595,56
692,13196,604,5805,3337,4202,1455,2551,55
693,13196,1031,5971,3337,4203,1455,2547,55
694,13196,950,6571,3337,4214,1455,2557,58
695,13196,777,6072,3337,4205,1455,2546,55
696,13196,922,6538,3337,4201,1455,2545,55
697,13196,438,6356,3337,4205,1455,2544,55
698,13196,1031,6357,3337,4184,1455,2505,56
699,13196,922,6475,3337,4218,1455,2544,56
700,13196,908,6349,3337,4201,1455,2543,55
701,13196,996,6161,3337,4200,1455,2663,54
702,13196,755,6622,3337,4242,1455,2662,52
703,13196,1031,5808,3337,4213,1455,2675,59
704,13196,701,5972,3337,4214,1455,2596,58
705,13196,527,6070,3337,4196,1455,2594,56
706,13196,1031,6028,3337,4189,1455,2560,59
707,13196,1031,6402,3337,4209,1455,2563,59
708,13196,765,6064,3337,4194,1455,2563,59
709,13196,1031,6082,3337,4235,1455,2561,59
710,13196,1031,5960,3337,4213,1455,2561,58
711,13196,981,6702,3337,4218,1455,2565,60
712,13196,1031,6454,3337,4213,1455,2563,59
713,13196,845,6182,3337,4213,1455,2562,59
714,13196,1031,5695,3337,4201,1455,2577,63
715,13196,1012,6317,3337,4206,1455,2558,59
716,13196,1031,6420,3337,4212,1455,2558,59
717,13196,996,6068,3337,4189,1455,2556,57
718,13196,1031,6175,3337,4203,1455,2558,59
719,13196,1031,6087,3337,4224,1455,2557,57
720,13196,1018,6370,3337,4216,1455,2558,59
721,13196,1007,5986,3337,4212,1455,2570,60
722,13196,729,6126,3337,4235,1455,2584,67
723,13196,1017,6176,3337,4201,1455,2582,68
724,13196,1031,6519,3337,4256,1455,2584,68
725,13196,1018,6376,3337,4213,1455,2584,66
726,13196,1031,6288,3337,4205,1455,2586,66
727,13196,1031,5796,3337,4209,1455,2584,65
728,13196,792,6149,3337,4215,1455,2585,68
729,13196,1031,6378,3337,4217,1455,2583,67
730,13196,566,6195,3337,4209,1455,2585,68
731,13196,1031,6231,3337,4211,1455,2533,63
732,13196,991,6404,3337,4220,1455,2572,63
733,13196,887,6842,3337,4212,1455,2572,60
734,13196,1031,6228,3337,4265,1455,2596,64
735,13196,974,6253,3337,4224,1455,2597,62
736,13196,1031,6692,3337,4224,1455,2597,64
737,13196,1031,5835,3337,4233,1455,2636,60
738,13196,449,6385,3337,4768,1455,2660,68
739,13196,878,5692,3337,4767,1455,2660,67
740,13196,1014,6188,3337,4765,1455,2663,67
741,13196,1025,6066,3337,4206,1455,2585,63
742,13196,1082,6168,3337,4210,1455,2580,62
743,13196,745,6119,3337,4194,1455,2585,64
744,13196,1152,6058,3337,4219,1455,2582,64
745,13196,1031,6482,3337,4224,1455,2585,63
746,13196,1095,6391,3337,4232,1455,2578,64
747,13196,1031,6264,3337,4172,1455,2554,63
748,13196,1031,6575,3337,4191,1455,2535,64
749,13196,957,5971,3337,4192,1455,2489,58
750,13196,729,6631,3337,4182,1455,2487,59
751,13196,987,6137,3337,4211,1455,2487,58
752,13196,1096,6007,3337,4225,1455,2489,58
753,13196,1031,6150,3337,4212,1455,2489,59
754,13196,1095,6479,3337,4210,1455,2490,60
755,13196,1016,6391,3337,4178,1455,2501,63
756,13196,1031,6065,3337,4191,1455,2501,64
757,13196,1031,6114,3337,4203,1455,2480,60
758,13196,1031,5879,3337,4198,1455,2480,60
759,13196,1031,6459,3337,3757,1455,2440,59
760,13196,1031,6553,3337,3742,1455,2460,67
761,13196,1031,6116,3337,3768,1455,2458,66
762,13196,863,6035,3337,3768,1455,2457,67
763,13196,1031,6524,3337,3766,1455,2458,68
764,13196,1223,6941,3337,3745,1455,2456,66
765,13196,1031,6413,3337,3783,1455,2461,67
766,13196,1031,6390,3337,3773,1455,2458,68
767,13196,1031,6520,3337,3773,1455,2421,66
768,13196,1031,6782,3337,3768,1455,2423,68
769,13196,1031,6309,3337,3751,1455,2434,72
770,13196,1031,6221,3337,3778,1455,2435,72
771,13196,1031,5899,3337,3750,1455,2433,70
772,13196,1031,6619,3337,3734,1455,2434,70
773,13196,1031,5733,3337,3770,1455,2457,71
774,13196,916,6022,3337,3750,1455,2457,72
775,13196,662,6144,3337,3767,1455,2460,71
776,13196,1031,6532,3337,3765,1455,2431,70
777,13196,1031,6476,3337,3760,1455,2452,72
778,13196,1019,6349,3337,3752,1455,2455,72
779,13196,1031,6417,3337,3776,1455,2455,71
780,13196,1007,6371,3337,3773,1455,2456,71
781,13196,1031,6006,3337,3762,1455,2510,68
782,13196,1031,6585,3337,3767,1455,2447,68
783,13196,1031,6069,3337,3760,1455,2488,68
784,13196,975,5869,3337,3771,1455,2512,67
785,13196,917,6343,3337,3749,1455,2512,68
786,13196,1031,6238,3337,3752,1455,2449,68
787,13196,1352,6321,3337,3762,1455,2447,67
788,13196,786,6218,3337,3754,1455,2447,68
789,13196,1031,6282,3337,3766,1455,2487,67
790,13196,1031,6400,3337,3778,1455,2487,67
791,13196,1143,6335,3337,3750,1455,2530,67
792,13196,992,6299,3337,3744,1455,2529,68
793,13196,934,6215,3337,3763,1455,2527,68
794,13196,1031,5930,3337,3756,1455,2544,72
795,13196,1031,6596,3337,3755,1455,2544,71
796,13196,1031,6394,3337,3763,1455,2541,71
797,13196,1031,6678,3337,3748,1455,2542,72
798,13196,865,6146,3337,3781,1455,2508,72
799,13196,1031,6591,3337,3777,1455,2511,72
800,13196,1031,6853,3337,3751,1455,2506,70
801,13196,992,6424,3337,3782,1455,2506,72
802,13196,1031,6462,3337,3781,1455,2500,72
803,13196,517,6530,3337,3729,1455,2456,71
804,13196,1031,6091,3337,3787,1455,2499,72
805,12701,1004,6396,2508,3771,1455,2498,72
806,12701,1031,6203,2508,3595,1455,2491,67
807,12847,1031,6202,2970,3592,1455,2521,64
808,12701,1031,6329,2508,3625,1455,2522,64
809,12847,1095,6217,2970,3579,1455,2523,64
810,12847,531,6066,2970,3590,1455,2522,64
811,12847,1031,6327,2970,3595,1455,2522,64
812,12847,1031,6527,2970,3577,1455,2519,64
813,12672,1031,6412,2094,3877,1455,2534,68
814,12701,631,6554,2508,3878,1455,2547,70
815,12701,1031,6461,2508,3874,1455,2554,72
816,12701,1031,6106,2508,3876,1455,2550,71
817,12701,1031,5967,2508,3892,1455,2589,72
818,12847,850,6317,2970,3881,1455,2589,71
819,12847,1031,6940,2970,3863,1455,2586,72
820,12847,970,6271,2970,3891,1455,2551,72
821,12847,1095,6872,2970,3891,1455,2552,72
822,12701,1035,6652,2508,3886,1455,2550,71
823,12701,1031,6563,2508,3872,1455,2578,71
824,12701,814,6317,2508,3905,1455,2578,72
825,12701,1031,6053,2508,3627,1455,2565,67
826,12701,1334,6441,2508,3624,1455,2566,68
827,12701,1031,6468,2508,3338,1455,2552,67
828,12847,1031,6213,2970,3371,1455,2550,68
829,12701,1031,6376,2508,3325,1455,2560,67
830,12701,1031,6250,2508,3385,1455,2564,68
831,12847,385,6256,2970,3586,1455,2586,68
832,12847,1031,6570,2970,3361,1455,2577,67
833,12701,1031,6141,2508,3345,1455,2538,68
834,12701,1031,6313,2508,3337,1455,2538,68
835,12847,898,6020,2970,3343,1455,2540,68
836,12701,982,6222,2508,3340,1455,2540,68
837,12847,1031,6098,2970,3343,1455,2541,68
838,12847,1031,6465,2970,3342,1455,2537,68
839,12847,816,6349,2970,3338,1455,2541,62
840,12701,1031,6352,2508,3328,1455,2541,64
841,12847,1031,6317,2970,3360,1455,2542,64
842,12701,1031,6812,2508,3362,1455,2541,64
843,12847,1031,6235,2970,3346,1455,2557,63
844,12847,1031,6701,2970,3351,1455,2559,64
845,12847,1031,6308,2970,3359,1455,2557,64
846,12701,996,6059,2508,3349,1455,2560,64
847,12701,433,6113,2508,3355,1455,2561,64
848,12847,309,6153,2970,3357,1455,2560,64
849,12701,1031,6650,2508,3346,1455,2557,64
850,12847,1031,6428,2970,3348,1455,2560,64
851,13394,950,5600,2291,3342,1455,2559,64
852,13394,755,6131,2291,3353,1455,2519,64
853,13394,1031,6102,2291,3344,1455,2516,63
854,13394,996,6254,2291,3343,1455,2518,64
855,13394,1021,6593,2291,3341,1455,2482,60
856,13394,1031,6143,2291,3351,1455,2481,60
857,13394,1031,6017,2291,3337,1455,2479,60
858,13394,937,6168,2291,3348,1455,2480,60
859,13394,1031,6499,2291,3338,1455,2480,60
860,13394,1031,6297,2291,3331,1455,2480,60
861,13394,1031,5844,2291,3335,1455,2480,60
862,13394,1031,6769,2291,3338,1455,2482,60
863,13394,1031,7055,2291,3322,1455,2480,60
864,13394,1031,5806,2291,3342,1455,2481,60
865,13394,1031,6542,2291,3338,1455,2480,60
866,13394,876,6323,2291,3340,1455,2459,60
867,13394,1031,6452,2291,3366,1455,2459,60
868,13394,1031,6178,2291,3318,1455,2460,60
869,13394,1031,6343,2291,3340,1455,2507,55
870,13394,1031,6542,2291,3334,1455,2506,56
871,13394,1031,6799,2291,3356,1455,2506,55
872,13394,1031,6510,2291,3365,1455,2549,60
873,13394,1031,6728,2291,3336,1455,2498,56
874,13394,1031,6740,2291,3339,1455,2499,56
875,13394,1031,6689,2291,3361,1455,2499,56
876,13394,1031,7018,2291,3344,1455,2509,60
877,13394,603,5710,2291,3348,1455,2508,60
878,13394,837,6622,2291,3338,1455,2508,59
879,13394,950,6705,2291,3640,1455,2525,64
880,13394,1031,6491,2291,3652,1455,2524,64
881,13394,1031,6200,2291,3635,1455,2522,64
882,13394,1031,6282,2291,3655,1455,2525,64
883,13394,981,6848,2291,3686,1455,2524,63
884,13394,793,6570,2291,3657,1455,2524,63
885,13394,1031,6306,2291,3644,1455,2523,63
886,13394,991,6129,2291,3654,1455,2523,64
887,13394,1031,6397,2291,3638,1455,2524,64
888,13394,1031,6009,2291,3644,1455,2563,64
889,13394,1031,6338,2291,3661,1455,2579,60
890,13394,1095,6490,2291,3666,1455,2537,60
891,13394,1031,5921,2291,3643,1455,2558,60
892,13394,1031,5985,2291,3641,1582,2594,56
893,13394,1031,6541,2291,3648,1584,2654,56
894,13394,1031,6143,2291,3655,1584,2672,52
895,13394,1031,5635,2291,3647,1584,2672,52
896,13394,1019,5840,2291,3657,1584,2645,52
897,13394,1031,6257,2291,3638,1584,2626,56
898,13394,1031,6323,2291,3655,1584,2614,52
899,13394,1031,6789,2291,3636,1584,2592,52
900,13394,1031,6410,2291,3638,1584,2576,48
901,13394,916,6532,2291,3646,1584,2560,48
902,13394,824,6143,2291,3647,1584,2556,48
903,13394,852,6252,2291,3649,1584,2557,48
904,13394,1031,6046,2291,3631,1584,2555,48
905,13394,981,6237,2291,3642,1584,2555,48
906,13394,1031,6175,2291,3666,1584,2558,48
907,13394,921,6628,2291,3656,1584,2559,48
908,13394,1006,6351,2291,3655,1584,2560,48
909,13394,1031,5758,2291,3645,1584,2558,48
910,13394,1095,6257,2291,3665,1584,2558,48
911,13394,1031,5926,2291,3671,1584,2599,44
912,13394,1033,6111,2291,3644,1584,2567,44
913,13394,1031,5673,2291,3636,1584,2569,44
914,13394,864,6408,2291,3655,1584,2571,44
915,13394,1031,6244,2291,3659,1723,2578,48
916,13394,1096,6342,2291,3641,1723,2576,48
917,13394,1031,6037,2291,3647,1723,2551,47
918,13394,1115,6412,2291,3639,1723,2550,48
919,13394,1031,6512,2291,3643,1723,2502,48
920,13394,977,6368,2291,3671,1723,2501,48
921,13394,1031,6338,2291,3651,1723,2504,48
922,13394,1031,6222,2291,3667,1723,2497,44
923,13394,1031,6912,2291,3669,1723,2496,44
924,13394,1031,6052,2291,3679,1723,2471,44
925,13394,959,6647,2291,3649,1723,2468,44
926,13394,1032,6607,2291,3650,1723,2470,44
927,13394,1020,6469,2291,3654,1723,2469,44
928,13394,927,6256,2291,3654,1723,2456,40
929,13394,981,5931,2291,3629,1723,2455,40
930,13394,1031,5997,2291,3642,1723,2482,39
931,13394,1031,6694,2291,3645,1723,2484,40
932,13394,870,6147,2291,3655,1723,2482,40
933,13394,1007,6392,2291,3644,1723,2482,40
934,13394,1031,6495,2291,3654,1723,2482,40
935,13394,942,6468,2291,3646,1723,2481,40
936,13394,1031,6192,2291,3644,1723,2481,40
937,13394,1031,6333,2291,3638,1723,2470,44
938,13394,1031,6033,2291,3628,1723,2483,47
939,13394,1095,6745,2291,3669,1723,2486,48
940,13394,1001,6313,2291,3622,1723,2431,48
941,13394,1019,6408,2291,3647,1723,2432,48
942,13394,1031,6015,2291,3656,1723,2442,52
943,13394,1031,7084,2291,3635,1723,2456,56
944,13394,1019,6812,2291,3657,1723,2509,56
945,13394,1031,6342,2291,3664,1723,2510,56
946,13394,1009,5753,2291,3839,1723,2597,56
947,13394,1031,6031,2291,3674,1723,2533,56
948,13394,1031,6294,2291,3871,1723,2599,56
949,13394,1031,6373,2291,3846,1723,2597,54
950,13394,1031,6032,2291,3847,1723,2595,56
951,13394,1095,6456,2291,3851,1723,2596,56
952,13394,1031,6392,2291,3833,1723,2577,52
953,13394,751,6348,2291,3629,1723,2461,52
954,13394,588,5900,2291,3650,1723,2459,56
955,13394,1032,6219,2291,3635,1723,2460,56
956,13394,1031,6304,2291,3629,1723,2456,56
957,13394,559,6326,2291,3889,1723,2546,56
958,13394,351,6170,2291,3924,1723,2550,55
959,13394,1031,6134,2291,3917,1723,2550,56
960,13394,981,6332,2291,4350,1723,2573,60
961,13394,847,6128,2291,4368,1723,2571,60
962,13394,1031,6472,2291,4385,1723,2579,64
963,13394,985,6465,2291,4390,1723,2589,60
964,13394,701,6382,2291,4372,1723,2565,60
965,13394,1031,6375,2291,4372,1723,2564,60
966,13394,1031,6666,2291,4907,1723,2835,56
967,13394,1031,5995,2291,4922,1723,2788,56
968,13394,902,6019,2291,4915,1723,2789,56
969,13394,729,6299,2291,4893,1723,2787,56
970,13394,684,6081,2291,4897,1723,2786,56
971,13394,729,5987,2291,4904,1723,2786,56
972,13394,1031,5788,2291,4916,1723,2784,56
973,13394,1031,6283,2291,4923,1723,2805,60
974,13394,916,5932,2291,4886,1723,2821,64
975,13394,1031,5844,2291,4894,1723,2801,60
976,13394,1031,6151,2291,4895,1723,2734,60
977,13394,1031,6325,2291,4918,1723,2745,64
978,13394,1031,6743,2291,4909,1723,2745,64
979,13394,1031,6265,2291,4903,1723,2754,60
980,13394,1159,6003,2291,4903,1723,2754,60
981,13394,1014,5772,2291,4889,1723,2753,60
982,13394,877,6426,2291,4915,1723,2852,63
983,13394,1031,5769,2291,4922,1723,2802,60
984,13394,636,6404,2291,4885,1723,2754,60
985,13394,1031,6185,2291,4919,1723,2826,56
986,13394,625,6109,2291,4903,1723,2823,56
987,13394,1031,6187,2291,4900,1723,2773,56
988,13394,1031,6225,2291,4920,1723,2775,56
989,13394,941,6130,2291,4922,1723,2799,57
990,13394,1031,6254,2291,4901,1723,2800,56
991,13394,1031,6083,2291,4926,1723,2802,56
992,13394,1031,6009,2291,4914,1723,2792,56
993,13394,1031,5945,2291,4906,1723,2834,60
994,13394,1009,6073,2291,4897,1723,2838,60
995,13394,1095,6017,2291,4916,1723,2810,60
996,13394,861,5962,2291,4916,1723,2807,60
997,13394,1031,5828,2291,4905,1723,2809,60
998,13394,1012,6294,2291,4882,1723,2864,56
999,13394,1031,5991,2291,4903,1723,2911,56
1000,13394,1031,6443,2291,4872,1723,2860,56
