Generation ID,Maximum Fitness,Minimum Fitness,Average Fitness,Champion Complexity,Maximum Complexity,Minimum Complexity,Average Complexity,Number of Species
567,11198,1442,4889,5654,9378,4474,6512,56
568,11198,1095,4807,5654,9395,4474,6607,64
569,11198,1031,4614,5654,9387,4474,6606,64
570,11198,1175,4731,5654,9382,4474,6712,64
571,11198,1031,4868,5654,10522,4474,6965,64
572,11198,1031,4879,5654,10515,4474,6952,64
573,11198,1710,5080,5654,10510,4474,6958,63
574,11198,1235,4877,5654,10477,4474,6976,67
575,11198,1271,4932,5654,10537,4474,7089,75
576,11198,1522,4639,5654,10388,4474,7095,71
577,11198,1399,4946,5654,10324,4474,7137,71
578,11198,1031,4730,5654,10380,4474,7126,71
579,11198,1287,5089,5654,10432,4474,7138,71
580,11198,1254,4951,5654,10416,4474,7261,68
581,11198,1335,5067,5654,10424,4474,7270,67
582,11198,1287,4925,5654,11950,4474,7547,68
583,11198,1096,4931,5654,11964,4474,7566,68
584,11198,1095,4640,5654,11955,4474,7537,67
585,11198,1031,4784,5654,11972,4474,7561,67
586,11198,1352,4875,5654,12012,4474,7582,68
587,11198,1031,4737,5654,12663,4474,7653,72
588,11198,1175,4871,5654,12688,4474,7722,75
589,11198,1037,5078,5654,12658,4474,7724,75
590,11198,1095,4859,5654,12656,4474,7707,75
591,11198,1031,4649,5654,12691,4474,7705,75
592,11198,1223,4766,5654,12630,4474,7701,75
593,11198,1367,4789,5654,12657,4474,7733,76
594,11198,1223,4792,5654,13904,4474,8112,71
595,11198,1548,5042,5654,13846,4474,8244,68
596,11198,1287,5071,5654,13804,4474,8322,71
597,11198,1146,4837,5654,13822,4474,8329,71
598,11198,1223,4847,5654,13805,4474,8321,71
599,11198,1079,4951,5654,13838,4474,8323,71
600,11198,1175,4925,5654,13775,4474,8577,68
601,11198,1175,4927,5654,13884,4474,8847,64
602,11198,1031,4996,5654,13843,4474,8848,64
603,11198,1701,4929,5654,13828,4474,8847,64
604,11198,1031,5089,5654,13812,4474,8638,63
605,11198,1031,5002,5654,13846,4474,8694,64
606,11198,1455,5106,5654,13829,4474,8636,63
607,11198,1223,5071,5654,13869,4474,8557,63
608,11198,1111,5012,5654,13900,4474,8515,63
609,11198,1754,5132,5654,15861,4474,8574,67
610,11198,900,4897,5654,15881,4474,8678,67
611,11198,1274,5112,5654,15891,4474,8651,68
612,11198,1031,4951,5654,15852,4474,8647,68
613,11198,914,4785,5654,15861,4474,8605,67
614,11198,1031,4976,5654,15841,4474,8648,68
615,11198,1191,4858,5654,15895,4474,8663,67
616,11198,1031,5364,5654,15841,4474,8611,67
617,11198,1546,5228,5654,15881,4474,8611,67
618,11198,1527,5309,5654,15865,4474,8692,67
619,11198,1198,4935,5654,15881,4474,8700,67
620,11198,1287,4958,5654,15886,4474,8484,68
621,11198,1249,5083,5654,15913,4474,8479,68
622,11198,1095,4905,5654,15862,4474,8539,64
623,11198,1031,5181,5654,15901,4474,8537,64
624,11198,1031,4952,5654,15895,4474,8596,68
625,11198,1258,5073,5654,15876,4474,8595,68
626,11198,1031,4946,5654,15884,4474,8593,68
627,11198,1478,5082,5654,15887,4474,8596,68
628,11198,1271,4909,5654,15866,4474,8599,68
629,10395,1031,4932,11979,15864,4474,8581,67
630,10395,1365,4869,11979,15895,4474,8771,64
631,10395,1287,4827,11979,15881,4474,8765,64
632,11023,1031,4899,13640,15907,4474,8771,64
633,10395,1095,4939,11979,15884,4474,8769,64
634,10395,1175,5082,11979,15860,4474,8845,60
635,10395,1293,5151,11979,15839,4474,8838,60
636,10395,1175,4937,11979,15841,4474,8841,60
637,10395,1463,4859,11979,15860,4474,8834,60
638,10395,1031,5137,11979,15910,4474,8844,60
639,10395,1031,5211,11979,15770,4474,8844,60
640,10395,1199,4925,11979,15937,4474,8929,64
641,10395,992,5178,11979,15956,4474,8978,68
642,10395,1223,4936,11979,15811,4474,8976,68
643,10395,1415,4969,11979,15927,4474,8977,68
644,10395,1061,5048,11979,15831,4474,8980,68
645,10395,1383,5001,11979,15841,4474,8977,68
646,10395,1095,4723,11979,15897,4474,9097,68
647,10395,1306,5090,11979,15902,4474,9097,68
648,10395,1584,5104,11979,15899,4474,9165,64
649,11550,1390,5496,7972,15910,4474,9162,64
650,11550,1031,4889,7972,15886,4474,9224,69
